"y_pred1","y_pred2","X1","X1.1"
0.0378702584435823,0.0883661853346931,0.0514270994014835,0.140780813398157
0.00053091306923528,0.00151426375638384,0.00335292677968767,0.0778347653084714
0.759487217491527,0.9019692762867,0.761362424914317,0.575785049670639
0.106297704852732,0.262127029836704,0.117429348762491,0.166564834240377
0.737971884227134,0.900836150104319,0.747652635915694,0.618042769681033
0.0666650500464315,0.154971369162413,0.0753227962017633,0.143438386473326
0.0420035436754798,0.128723608144217,0.0689922054921987,0.194005096318335
0.784101644945669,0.940057100058715,0.820532094852068,0.688567632795101
0.767011112260534,0.936446229664957,0.804727417162756,0.694662834467044
0.00392838184544596,0.00893248357019529,0.0132125715976314,0.120365560153063
0.847678255149793,0.961565644244782,0.873741082034198,0.75179510308688
0.0586461229699765,0.149057903823294,0.0602908570677416,0.149644621040093
0.0603097660042294,0.141114002194574,0.0624941610991915,0.183231547206414
0.861147849729517,0.968504233454344,0.892174985118831,0.754310129482855
0.722727039570262,0.890554605607455,0.735482214657279,0.60428601909628
0.729001180637937,0.914189545613308,0.752164808771707,0.696336937047104
0.0499935155689719,0.143354878745915,0.0671085408879603,0.172385652146048
0.0572801154332809,0.149274351636191,0.0588365434061788,0.148570430540374
0.13972099947617,0.316761629057904,0.159632127453467,0.248465312525497
0.80188232145888,0.924558086684733,0.813620510530293,0.642045999775235
0.0188317950367259,0.0363846858931146,0.0227740687386612,0.125531155890282
0.0587273058446673,0.101266574977371,0.0719519926919161,0.149496427811999
0.798580553371073,0.957307307972529,0.82688728246804,0.616041086414715
0.830928391899064,0.934830353359298,0.814226837545705,0.533248314095681
0.121533621532146,0.286394374901468,0.103533269904541,0.145780157201148
0.747812364891826,0.941934436779878,0.770785161207275,0.593461199072047
0.850267990546024,0.966320676498229,0.880678284029724,0.735438367028694
0.668784738743434,0.856432402063616,0.640810079926558,0.461655977234146
0.745487933165479,0.904906161769679,0.752355514747596,0.605453386008427
0.8532318366452,0.961936252623195,0.882478633350083,0.752590509145376
0.84439349634341,0.961769928515307,0.872208091285248,0.749462268608281
0.660932802730588,0.885879399642156,0.709243088725659,0.623960492641507
0.073528630100181,0.187872328746278,0.0815627632568608,0.157159857825611
0.059704305300625,0.170136085259701,0.0682734053443222,0.186937432565122
0.0885929901964057,0.261819283423107,0.114705405827291,0.229176575087724
0.0399756351974603,0.0902047480543002,0.0585257886477614,0.166024608292565
0.0710476882753496,0.169986992250273,0.0842922762169074,0.173968344083874
0.0693112831191638,0.191463401435348,0.0786292378989343,0.195023503541555
0.687955790846982,0.876666038336983,0.7073411582105,0.576279439509053
0.192159060579257,0.438685961659776,0.211717504526381,0.241806180985815
0.14088903037572,0.344447891976436,0.150316388971574,0.220725039614895
0.0539531987007273,0.122551574088745,0.0570743683593923,0.140056552546209
0.0844383556494658,0.226167953341856,0.0985589136943831,0.196824819364692
0.105488986803963,0.30466453670885,0.124369057513683,0.247230540943678
0.631900725738906,0.861036553499817,0.55001733237217,0.391105596761412
0.601430969654991,0.790583767658267,0.598228208863558,0.387697990887802
0.35927060831923,0.671449291261733,0.404407890285033,0.36310098084669
0.0348988410714915,0.117731858455437,0.0364614678279628,0.121079583874779
0.253236567628783,0.456157982126203,0.208469447388934,0.112972804497403
0.0677212999562985,0.190319752651274,0.0740423044599995,0.152592122201639
0.0255153267981176,0.0765330024175088,0.028887255308909,0.126394799294141
0.0137843001212741,0.0380524355226938,0.0153236374556065,0.118758665281335
0.0477653943007289,0.153796693042146,0.0483879572436623,0.146753487899577
0.0227733151357506,0.0771826594371122,0.0211265498293137,0.0823111568735891
0.714792303212683,0.891153189154632,0.693315969683384,0.513644511289745
0.842528956046829,0.948871577268058,0.835865462935827,0.633927860925131
0.638822526711197,0.842203966828844,0.629263550828288,0.473462625889962
0.360607606176852,0.585083603924946,0.333105548490948,0.199127333211148
0.0420114275511896,0.185475523677245,0.0403111485111255,0.162173628589694
0.000240899556765531,0.00246014087798182,0.00883322555432176,0.0630315783084479
0.00630301848764055,0.025707516825589,0.0077422559613542,0.0721188979534133
0.897001552762571,0.970622309176529,0.907670591549835,0.680612278493579
0.809098653084405,0.929896140977505,0.810833739495048,0.650094663504343
0.748406584791306,0.904614271714054,0.748120331381976,0.603680428483023
0.310453217602339,0.605870912593599,0.310246980044197,0.34834605867429
0.0285213357443567,0.0814870623378008,0.0269023149123861,0.115465413801105
0.00492145776464436,0.0158944503602899,0.00840258328119594,0.0647249050570706
0.215312640371112,0.424290487175139,0.249385826656641,0.174705790343577
0.00485830417067386,0.0201910433508804,0.0130019507424728,0.0877636100434024
0.426137886165607,0.718677359737629,0.447872520562193,0.41507836628598
0.00805476441314829,0.0320600133221399,0.0148062780759518,0.100895884422659
0.632372932525033,0.83603881032991,0.617083520384986,0.450596315143337
0.671380107916918,0.863092083111247,0.658039991067758,0.540810708225218
0.0310723784211421,0.0854156956499016,0.027043532275252,0.0891073825512383
0.88897629629465,0.960881018423151,0.878612183065941,0.59238806988163
0.102562710643263,0.279680584844978,0.114941562658093,0.18132020262521
0.112918086240596,0.271855656268343,0.120442741682684,0.202438879068857
0.774727391002824,0.924305035816156,0.784671882648717,0.640312229736234
0.0844335732995345,0.228117876900246,0.0911972105996475,0.168056785507291
0.0497110786467331,0.140889623090559,0.0526182050011161,0.152909124869001
0.449036511086397,0.6991929243194,0.412790940488785,0.270814947324366
0.718344499124778,0.885027910330906,0.717971405270603,0.558664362150916
0.744747316021537,0.889610400681659,0.734824526777413,0.566641535468171
0.0803416351506711,0.197322710029765,0.0855132548283863,0.185228887086352
0.0684003300935612,0.151794119709556,0.0757480522324494,0.138105346599796
0.833539734326351,0.927641437913085,0.825499686923767,0.578607577229834
0.00456770702082467,0.0109181167646655,0.00443686336602874,0.0553512683830665
0.0409326440729848,0.115374821645169,0.0426107919183434,0.13132223631477
0.383808681115915,0.872249326720772,0.494296288270745,0.229203496815328
0.0276325575269507,0.07450625850628,0.0422474315890097,0.12862412922625
0.581948349856899,0.781671528147888,0.572981361705975,0.428405792843435
0.0658353833109658,0.207233828184061,0.0780862435218539,0.2097333942052
0.0301308501905898,0.073604058651339,0.0368510837630679,0.145930041842455
0.0155082612729426,0.0358775048947633,0.0118855549631482,0.0736147078531578
0.646472063252404,0.868636656362782,0.655804288631372,0.560814753598979
0.104907887584138,0.2749414907772,0.110584724611914,0.208789546957834
0.0415252626793306,0.124062664960962,0.0464451374064729,0.154617097292132
0.0490998226510219,0.125595336689631,0.0457235619660458,0.113910048228899
0.0812292727619325,0.200497589809186,0.0888748759372802,0.156342219767714
0.153311887029195,0.35381142312796,0.153255775918691,0.202854633318516
0.603832328087594,0.835786861285406,0.628127070813021,0.554075578288315
0.592463913320267,0.810479265179546,0.568354698535638,0.379299237736449
0.359547306186706,0.591640930994889,0.339761499198443,0.177498782480528
0.586667492938782,0.806392475047248,0.5578878621991,0.349053603608533
0.102408466812069,0.259310933803585,0.111985396630376,0.159979797187822
0.456967362224917,0.751286532105628,0.454630336513644,0.409880775437485
0.505785997497563,0.723018512623058,0.480609640071738,0.300770806506815
0.545796044506891,0.758019474444681,0.519695760794196,0.394524148599288
0.0997276438687165,0.274060555678513,0.117220229401375,0.168090643106646
0.60867494668547,0.764982373120081,0.534595511970575,0.333874806168412
0.0897780411730459,0.218658583382865,0.0828519648201441,0.135666841755946
0.0319486147031985,0.0793489566093436,0.039346439887693,0.118238720686993
0.0182832697087854,0.0466208701096104,0.0224879527233575,0.082720372881156
0.0322036691557511,0.0801786429365551,0.035426757801446,0.107404026594168
0.0240566101961634,0.0597353417305461,0.0265861993085284,0.0914117443085551
0.0204385958157936,0.054976986893451,0.02675942207129,0.0978713887066049
0.0309773922119521,0.085338606316254,0.0361973836168402,0.0976124882733848
0.146869487230532,0.310040934678551,0.152191357192858,0.160840558413701
0.59122227616117,0.785592914385052,0.561548358669658,0.400104152654213
0.562695124959448,0.756326458465927,0.524106885629524,0.36668172889207
0.0049750585380665,0.0132364893328539,0.0109264561979063,0.0791609720210743
0.60873667745309,0.789629638934801,0.583066554803666,0.379369496606309
0.0189367159309189,0.0490490771627257,0.0208662840497709,0.0777266058399424
0.317398742394303,0.489733707241984,0.190957569944506,0.163060727772962
0.141189051196854,0.322394903234684,0.139118684786505,0.176014616671463
0.0108834193246972,0.0333871811363539,0.0211898254755723,0.0987947446259425
0.328382915856493,0.553333915358136,0.349099369341271,0.364250820831446
0.130995481356067,0.280065932813448,0.118819361934785,0.142477435373091
0.127965347490698,0.285512908921531,0.162462823927946,0.191219328447326
0.66039679745856,0.845540828115547,0.65647593024109,0.484395220353897
0.0441525291769373,0.108865245954688,0.0514418722206702,0.113992081539874
0.774979240547686,0.890660799927028,0.755500679899144,0.495663327177819
0.536390158426448,0.7829025044462,0.554154798325093,0.48700314209451
0.0151773098086442,0.0447135983226045,0.0311961518161026,0.13887271161147
0.577342006645773,0.781826622176501,0.56216112555247,0.421266047892271
0.00986076347656578,0.0279454060552166,0.0161748410522457,0.0942395502746613
0.896668149548988,0.963785169803694,0.851235698325838,0.513176373360427
0.0228307534416963,0.0688486882023163,0.0287472056270126,0.104566305111991
0.0381511452513491,0.0882357398993301,0.048133519718619,0.169942453190053
0.152272164829308,0.317669914690433,0.172795156115569,0.266382420261134
0.0230433067506175,0.052179055172613,0.0269808486319341,0.104992662225
0.291945846502852,0.451584358151823,0.128188524287342,0.157576353315539
0.834409548192511,0.95127537776918,0.822176134072436,0.590467440834873
0.563773536135837,0.798674254649223,0.571202251510076,0.486313633686028
0.0409228480030776,0.0984863957214342,0.0421321373615352,0.101665479926371
0.0276091180376896,0.0837201644804686,0.0447690825529389,0.146456486820261
0.770648154231902,0.909052351731475,0.744988494900314,0.492039885563051
0.0927231054198556,0.232266721290221,0.109033139118497,0.207423400389474
0.610118788639938,0.786621143934896,0.439520679247073,0.254807494187933
0.00647088991433616,0.0161343158347199,0.0129720253185784,0.0864277619271132
0.358806239630176,0.646705421393694,0.373690745093136,0.419797688677035
0.522085677062117,0.766017227829071,0.502887787087903,0.383375110236948
0.0688392836112106,0.15553204483304,0.0770862610800287,0.160126118112218
0.0215519208105838,0.0668736971339787,0.0251200472588344,0.120525062881055
0.0295056505735135,0.0812823543196873,0.0380184164978643,0.132507159304596
0.0773465475923,0.195208320115327,0.0815803549134498,0.146270909087996
0.568277607832076,0.810127350261622,0.558709602380925,0.492210564139802
0.296267534531075,0.570968817172862,0.247372245517621,0.217966674126623
0.225818905778917,0.477280957914628,0.213207827852969,0.233574853740678
0.939941681932275,0.979665290340814,0.905056169712739,0.705523653650171
0.0468013394024128,0.14843999872035,0.0548393355502566,0.132397296705284
0.0777552558890342,0.191000793951523,0.0827750944302903,0.159525036802305
0.0233821146062621,0.0604877801535326,0.046351615350362,0.17099951987889
0.876537309443372,0.953178731597678,0.814908157573569,0.629803833881615
0.00140660030685643,0.00369504290241757,0.00776271271916242,0.104726554888552
0.108840218230779,0.276067825457096,0.126704299507262,0.184685261715146
0.542904245560051,0.748006850880569,0.492773991927299,0.271604880025272
0.0722568970482117,0.158029767528254,0.0782306879419532,0.167016922431775
0.219921130353349,0.454947439413775,0.241818679560977,0.262637579677306
0.829130915766895,0.92846847870014,0.771702511824887,0.57618344135747
0.683237825428778,0.842084422490287,0.679543488231137,0.495630132837044
0.808943332345827,0.899875900017424,0.678914794361994,0.446710173698483
0.765591446749198,0.906336942198474,0.740255549825936,0.536097553136449
0.125605297871777,0.276302621886373,0.109841968734857,0.172455479331723
0.876337304556379,0.951205661868751,0.819346445271172,0.509910548101309
0.836768266309931,0.938090621420503,0.825809450336518,0.581252721568485
0.119669191867454,0.232562666374507,0.0541041126106798,0.120826463735335
0.826647396183541,0.928247551140113,0.809385490516314,0.515774252144826
0.758404590705346,0.897321163610335,0.75175663897181,0.516096773650929
0.0661610711724391,0.159633853650839,0.0570751377109591,0.118865128504294
0.859217103168029,0.924498470142439,0.723326480934231,0.523617717796357
0.83413143875436,0.924579921860759,0.810757785611037,0.589277195971453
0.125942914190541,0.310050373259508,0.15494422126455,0.231680917839774
0.224851444913579,0.429898526555214,0.181058614963175,0.223835115547943
0.545129696335308,0.626471067173668,0.0697163359990435,0.110139264069037
0.788284376177903,0.89648362046206,0.750695532503541,0.404748731674051
0.799500372848837,0.946250458406185,0.798825746387409,0.617441821180871
0.808905506566237,0.928638921145017,0.720129857130729,0.487369548625863
0.91061462018436,0.962879227285096,0.873084850158908,0.61119599062778
0.74191084617101,0.890666779783127,0.735709950755935,0.546274639944072
0.115197829004933,0.286211865717099,0.108559268703992,0.154173837646467
0.0298436986555432,0.0806048992552416,0.0478813951706626,0.181445736711047
0.780168891518636,0.903491078010207,0.701689433339526,0.517553540936658
0.741097648155499,0.894097274975262,0.717990981774468,0.445586683996851
0.898504071812304,0.959159203731434,0.860771299044216,0.630295476200795
0.0347733017645634,0.096725806936715,0.0330807121982043,0.0955465019327085
0.240771757168773,0.486857022238711,0.210569780778263,0.237516243207664
0.860139004271409,0.928185450099124,0.790902473366553,0.427108476573706
0.20313818893253,0.485545976578047,0.221451483102412,0.270803606681202
0.0764198691952192,0.194792117602526,0.0864094027794267,0.166373731428058
0.684746180984496,0.85598717441447,0.635419226065645,0.499010399421467
0.171311271620697,0.47171612014603,0.170791200709886,0.182671224815564
1.61876603826498e-09,1.58277142118133e-07,3.66904378385405e-08,0.0567051623321351
4.47975521492894e-09,3.62099265620217e-07,9.68781285683097e-08,0.0932528474327946
9.07931958489452e-09,7.49180842890298e-07,2.02501926168803e-07,0.136848935220223
2.93312345233111e-09,2.84679534112447e-07,5.64955745111167e-08,0.0556673230741401
4.1752139296815e-10,5.65563745866157e-08,1.09513028456801e-08,0.0563033055651559
2.20960846919019e-09,2.24695301151178e-07,4.39683667695666e-08,0.054058442475819
2.08238436881085e-05,0.000368385418462622,9.06673428928971e-05,0.0592342752265342
3.03906621297643e-08,1.8317027620924e-06,4.83328955874929e-07,0.103357388562652
5.27047522446777e-06,9.33157444437766e-05,2.22854018839421e-05,0.036843515958518
3.66050684692536e-06,8.84763468308506e-05,1.49299814335481e-05,0.0254124122220693
6.03554756911579e-06,0.000135667615752458,2.35601827575803e-05,0.0290619134361061
2.12335798663155e-09,1.950537673412e-07,4.49180830909188e-08,0.0586379055606945
1.63457267519478e-05,0.000364727005247007,7.65586119305838e-05,0.0584120754517008
1.04848069096953e-05,0.000180339148113191,4.3651498116397e-05,0.0490443375878516
2.01081510700292e-05,0.000374687415430215,8.8359208639867e-05,0.0621798168383091
1.10102501702036e-08,7.33110638293965e-07,1.75774544606859e-07,0.05542726945553
9.77275649023948e-06,0.000181399351645843,4.30740386005387e-05,0.0441318513767045
4.48171016475174e-06,9.53715389374659e-05,2.05489138923646e-05,0.0313113110860564
5.69892459599717e-06,0.000124865865600198,2.17579855604077e-05,0.0294274912196394
5.72537295793761e-06,9.92087331838223e-05,2.31564580896163e-05,0.0434492163254531
7.22759579431184e-06,0.000117465574828177,2.88327984534918e-05,0.0458866825270673
1.65147226314935e-05,0.000266238905129914,6.87963518899378e-05,0.0572165844524869
6.15389840499607e-08,2.75374834205966e-06,8.79624617600995e-07,0.0601501317806167
1.19654829181589e-05,0.000214641333036582,5.09343419364642e-05,0.0518681508019544
3.44145960836253e-08,1.87537194738521e-06,5.29189660411879e-07,0.11150433565493
1.39906864603357e-05,0.000243090074201447,5.76421606773579e-05,0.0612831061897246
2.24118515678391e-08,1.40769933588094e-06,3.87298454785236e-07,0.0712834305960865
5.94709850886316e-06,0.000108246907110635,2.37718937917772e-05,0.0504355780634371
0.507656810330804,0.748682822583415,0.513972436184892,0.408956819128551
6.02931220533717e-06,0.000111812109975243,2.45019494209235e-05,0.0421326600929259
3.24200002621978e-05,0.000609922072092982,0.000154334401888433,0.100466822663506
0.000450147127862711,0.00457095343361556,0.00119084230359356,0.0613509571849553
